FitnessStagnationTermination,X,Y,TotalIterations,Stations,Drones,MTSPIteration,GeneticIteration,BestDistance,Genetic,TimeTaken
5,0,0,221,5,1,5,8,1063.754446297751,1063.7622755236648,374.1753
5,0,0,229,5,1,5,7,1063.754446297751,1063.754658650357,395.6126
5,0,0,361,5,1,5,6,1063.754446297751,1063.756289332658,846.8073
5,0,0,249,5,1,5,5,1063.754446297751,1063.754658650357,264.8118
5,0,0,233,5,1,5,4,1063.754446297751,1063.755027,334.0839
5,0,0,403,5,1,5,3,1063.754446297751,1063.7546371520812,993.6024
5,0,0,201,5,1,5,2,1063.754446297751,1063.7576876845292,380.0018
5,0,0,351,5,1,5,1,1063.754446297751,1063.7544886394537,1033.4975
5,0,0,500,5,1,5,0,1063.754446297751,1063.7544536919365,1787.5208
80,0,0,5358,5,1,6,9,2572.785297754173,2572.7852977541734,16018.4299
80,0,0,3864,5,1,6,8,2572.785297754173,2572.7853000375017,10540.4148
80,0,0,3888,5,1,6,7,2572.785297754173,2572.7852993352485,9733.4719
80,0,0,5946,5,1,6,6,2572.785297754173,2572.7853040110986,13829.6228
80,0,0,3326,5,1,6,5,2572.785297754173,2572.785306154534,5933.6705
80,0,0,5214,5,1,6,4,2572.785297754173,2572.7852978280152,11603.5449
80,0,0,5642,5,1,6,3,2572.785297754173,2572.7852977541734,12665.7032
80,0,0,8276,5,1,6,2,2572.785297754173,2572.7852977541734,14937.1109
80,0,0,3964,5,1,6,1,2572.785297754173,2572.7852977541734,7814.2441
80,0,0,3812,5,1,6,0,2572.785297754173,2572.7853004380854,5707.7606
40,0,0,4218,5,1,6,9,2572.785297754173,2572.7852977541734,6776.5383
40,0,0,3854,5,1,6,8,2572.785297754173,2572.7852977541734,6631.1145
40,0,0,2052,5,1,6,7,2572.785297754173,2572.7853071124164,3840.0228
40,0,0,2332,5,1,6,6,2572.785297754173,2572.785331868668,3239.9181
40,0,0,2516,5,1,6,5,2572.785297754173,2572.785307450319,3903.2466
40,0,0,2832,5,1,6,4,2572.785297754173,2572.785297754173,3824.7704
40,0,0,1704,5,1,6,3,2572.785297754173,2572.7852977541734,1791.4608
40,0,0,2424,5,1,6,2,2572.785297754173,2572.7852993352485,3721.1661
40,0,0,1850,5,1,6,1,2572.785297754173,2572.785310483632,2539.0848
40,0,0,3982,5,1,6,0,2572.785297754173,2572.7852977541734,4549.9568
20,0,0,1082,5,1,6,9,2572.785297754173,2572.7854225870888,1296.6637
20,0,0,896,5,1,6,8,2572.785297754173,2572.786621252689,1599.6475
20,0,0,1228,5,1,6,7,2572.785297754173,2572.7854298117095,2184.677
20,0,0,1368,5,1,6,6,2572.785297754173,2572.7852977541734,1455.0225
20,0,0,2088,5,1,6,5,2572.785297754173,2572.7852977541734,3310.8678
20,0,0,866,5,1,6,4,2572.785297754173,2572.7855154830067,1376.3917
20,0,0,1530,5,1,6,3,2572.785297754173,2572.7852985489335,1391.5105
20,0,0,1716,5,1,6,2,2572.785297754173,2572.7852977541734,2493.6808
20,0,0,838,5,1,6,1,2572.785297754173,2572.7868253600645,987.5114
20,0,0,2066,5,1,6,0,2572.785297754173,2572.785689193971,1801.5799
10,0,0,816,5,1,6,9,2572.785297754173,2572.7852983683792,957.3122
10,0,0,1056,5,1,6,8,2572.785297754173,2572.7854246887564,1714.2837
10,0,0,580,5,1,6,7,2572.785297754173,2572.785522366748,775.0194
10,0,0,792,5,1,6,6,2572.785297754173,2572.785430652288,1602.7907
10,0,0,992,5,1,6,5,2572.785297754173,2572.7852980582343,953.9565
10,0,0,972,5,1,6,4,2572.785297754173,2572.788203470179,686.823
10,0,0,880,5,1,6,3,2572.785297754173,2572.792395038474,565.0324
10,0,0,1078,5,1,6,2,2572.785297754173,2572.785494519919,1618.6028
10,0,0,548,5,1,6,1,2572.785297754173,2572.7854378160996,462.1459
10,0,0,942,5,1,6,0,2572.785297754173,2572.7852993352485,1223.3143
5,0,0,568,5,1,6,9,2572.785297754173,2572.797419180483,966.9004
5,0,0,480,5,1,6,8,2572.785297754173,2572.785424688756,407.6267
5,0,0,174,5,1,6,7,2572.785297754173,2572.855434355836,170.4777
5,0,0,520,5,1,6,6,2572.785297754173,2572.7870055540093,414.5407
5,0,0,276,5,1,6,5,2572.785297754173,2572.832768300872,60.9095
5,0,0,218,5,1,6,4,2572.785297754173,2572.785628163807,176.0064
5,0,0,302,5,1,6,3,2572.785297754173,2572.796941298938,93.2874
5,0,0,314,5,1,6,2,2572.785297754173,2572.823685608308,275.0562
5,0,0,182,5,1,6,1,2572.785297754173,2573.1276720584206,348.423
5,0,0,382,5,1,6,0,2572.785297754173,2573.1452303829856,342.6576
80,0,0,6090,5,1,7,9,1205.071390417027,1205.071411084142,6407.4246
80,0,0,9420,5,1,7,8,1205.071390417027,1205.0713908489843,10780.89
80,0,0,5324,5,1,7,7,1205.071390417027,1205.0713930792251,5061.6394
80,0,0,8084,5,1,7,6,1205.071390417027,1205.0714200688778,8331.0516
80,0,0,3564,5,1,7,5,1205.071390417027,1205.0713943710107,3260.1282
80,0,0,4816,5,1,7,4,1205.071390417027,1205.0714011862651,4972.654
80,0,0,4026,5,1,7,3,1205.071390417027,1205.0714106112937,3637.1812
80,0,0,3708,5,1,7,2,1205.071390417027,1205.0713949677133,2141.1511
80,0,0,4716,5,1,7,1,1205.071390417027,1205.0714334543427,3908.4913
80,0,0,3646,5,1,7,0,1205.071390417027,1205.0713907058137,2853.9709
40,0,0,3022,5,1,7,9,1205.071390417027,1205.0715124492879,2192.0859
40,0,0,2918,5,1,7,8,1205.071390417027,1205.0714020165722,2083.7222
40,0,0,2858,5,1,7,7,1205.071390417027,1205.071397705762,2066.2629
40,0,0,4054,5,1,7,6,1205.071390417027,1205.071391480531,3679.7253
40,0,0,1716,5,1,7,5,1205.071390417027,1205.0717153664873,1296.3279
40,0,0,2468,5,1,7,4,1205.071390417027,1205.0714008025557,1581.1878
40,0,0,3128,5,1,7,3,1205.071390417027,1205.071395,2135.6822
40,0,0,2604,5,1,7,2,1205.071390417027,1205.0716393472221,1531.688
40,0,0,2272,5,1,7,1,1205.071390417027,1205.0714196665094,2085.2474
40,0,0,3718,5,1,7,0,1205.071390417027,1205.071409500174,2515.2273
20,0,0,1420,5,1,7,9,1205.071390417027,1205.0756495570602,854.4265
20,0,0,1474,5,1,7,8,1205.071390417027,1205.0722014183473,803.5427
20,0,0,1870,5,1,7,7,1205.071390417027,1205.0714689555482,1213.2364
20,0,0,1178,5,1,7,6,1205.071390417027,1205.073621455306,982.0738
20,0,0,1598,5,1,7,5,1205.071390417027,1205.0722171457253,1135.1923
20,0,0,1450,5,1,7,4,1205.071390417027,1205.0713917692706,652.7994
20,0,0,1618,5,1,7,3,1205.071390417027,1205.0738440172963,962.7318
20,0,0,1210,5,1,7,2,1205.071390417027,1205.0718454045423,903.5165
20,0,0,1032,5,1,7,1,1205.071390417027,1205.0714990864806,520.5635
20,0,0,946,5,1,7,0,1205.071390417027,1205.0751511178619,707.1781
10,0,0,666,5,1,7,9,1205.071390417027,1205.0713949677133,377.4031
10,0,0,552,5,1,7,8,1205.071390417027,1205.0870933098004,368.2362
10,0,0,470,5,1,7,7,1205.071390417027,1205.0841681452002,396.2943
10,0,0,1014,5,1,7,6,1205.071390417027,1205.0733973965412,492.4741
10,0,0,636,5,1,7,5,1205.071390417027,1205.0714514117776,391.8102
10,0,0,754,5,1,7,4,1205.071390417027,1205.0723288423724,324.4508
10,0,0,416,5,1,7,3,1205.071390417027,1205.0822575922573,293.1688
10,0,0,384,5,1,7,2,1205.071390417027,1205.0822575922573,169.9042
10,0,0,708,5,1,7,1,1205.071390417027,1205.0728408439807,391.9329
10,0,0,940,5,1,7,0,1205.071390417027,1205.0730378926096,544.1833
5,0,0,684,5,1,7,9,1205.071390417027,1205.071666096422,373.6965
5,0,0,404,5,1,7,8,1205.071390417027,1205.0730489403013,114.3185
5,0,0,174,5,1,7,7,1205.071390417027,1205.0714290140174,57.334
5,0,0,372,5,1,7,6,1205.071390417027,1205.0727532742933,228.3286
5,0,0,250,5,1,7,5,1205.071390417027,1205.087726864448,123.1867
5,0,0,350,5,1,7,4,1205.071390417027,1205.0818120414117,259.755
5,0,0,234,5,1,7,3,1205.071390417027,1205.0822575922573,112.907
5,0,0,452,5,1,7,2,1205.071390417027,1205.0817864251876,151.7842
5,0,0,158,5,1,7,1,1205.071390417027,1205.140348016547,62.6143
5,0,0,672,5,1,7,0,1205.071390417027,1205.0714008025557,520.139
80,0,0,2950,5,1,8,9,2227.560509925682,2227.560509925682,5697.2738
80,0,0,2998,5,1,8,8,2227.560509925682,2227.560509925682,4669.8391
80,0,0,2940,5,1,8,7,2227.560509925682,2227.560509925682,2947.4377
80,0,0,2964,5,1,8,6,2227.560509925682,2227.560509925682,4159.4147
80,0,0,2934,5,1,8,5,2227.560509925682,2227.560509925682,2675.2937
80,0,0,2918,5,1,8,4,2227.560509925682,2227.560509925682,4102.204
80,0,0,2926,5,1,8,3,2227.560509925682,2227.560509925682,3554.4254
80,0,0,2930,5,1,8,2,2227.560509925682,2227.560509925682,3656.6349
80,0,0,2918,5,1,8,1,2227.560509925682,2227.560509925682,4217.0854
80,0,0,2922,5,1,8,0,2227.560509925682,2227.560509925682,3355.4829
40,0,0,1446,5,1,8,9,2227.560509925682,2227.560509925682,1629.4059
40,0,0,1506,5,1,8,8,2227.560509925682,2227.560509925682,1898.7425
40,0,0,1460,5,1,8,7,2227.560509925682,2227.560509925682,1682.4399
40,0,0,1464,5,1,8,6,2227.560509925682,2227.560509925682,1156.3689
40,0,0,1446,5,1,8,5,2227.560509925682,2227.560509925682,1419.004
40,0,0,1460,5,1,8,4,2227.560509925682,2227.560509925682,1709.309
40,0,0,1470,5,1,8,3,2227.560509925682,2227.560509925682,1850.2973
40,0,0,1508,5,1,8,2,2227.560509925682,2227.560509925682,1996.4909
40,0,0,1492,5,1,8,1,2227.560509925682,2227.560509925682,1259.2565
40,0,0,1434,5,1,8,0,2227.560509925682,2227.560509925682,1116.3021
20,0,0,696,5,1,8,9,2227.560509925682,2227.560509925682,531.0454
20,0,0,732,5,1,8,8,2227.560509925682,2227.560509925682,872.3071
20,0,0,718,5,1,8,7,2227.560509925682,2227.560509925682,626.6506
20,0,0,698,5,1,8,6,2227.560509925682,2227.560509925682,1001.2782
20,0,0,712,5,1,8,5,2227.560509925682,2227.560509925682,390.7289
20,0,0,704,5,1,8,4,2227.560509925682,2227.560509925682,1241.2944
20,0,0,702,5,1,8,3,2227.560509925682,2227.560509925682,669.5964
20,0,0,722,5,1,8,2,2227.560509925682,2227.560509925682,842.9301
20,0,0,696,5,1,8,1,2227.560509925682,2227.560509925682,616.3712
20,0,0,712,5,1,8,0,2227.560509925682,2227.560509925682,830.5349
10,0,0,346,5,1,8,9,2227.560509925682,2227.560509925682,349.3934
10,0,0,342,5,1,8,8,2227.560509925682,2227.560509925682,217.0839
10,0,0,348,5,1,8,7,2227.560509925682,2227.560509925682,448.9455
10,0,0,322,5,1,8,6,2227.560509925682,2227.560509925682,555.3244
10,0,0,312,5,1,8,5,2227.560509925682,2227.560509925682,72.1489
10,0,0,336,5,1,8,4,2227.560509925682,2227.560509925682,314.1441
10,0,0,334,5,1,8,3,2227.560509925682,2227.560509925682,148.2953
10,0,0,346,5,1,8,2,2227.560509925682,2227.560509925682,211.5738
10,0,0,306,5,1,8,1,2227.560509925682,2227.560509925682,273.3684
10,0,0,346,5,1,8,0,2227.560509925682,2227.560509925682,164.0781
5,0,0,146,5,1,8,9,2227.560509925682,2227.560509925682,378.4945
5,0,0,148,5,1,8,8,2227.560509925682,2227.560509925682,14.9213
5,0,0,150,5,1,8,7,2227.560509925682,2227.560509925682,102.8938
5,0,0,150,5,1,8,6,2227.560509925682,2227.560509925682,220.5181
5,0,0,158,5,1,8,5,2227.560509925682,2227.560509925682,115.9791
5,0,0,146,5,1,8,4,2227.560509925682,2227.560509925682,124.1825
5,0,0,136,5,1,8,3,2227.560509925682,2227.560509925682,321.0663
5,0,0,140,5,1,8,2,2227.560509925682,2227.560509925682,101.8156
5,0,0,138,5,1,8,1,2227.560509925682,2227.560509925682,168.7908
5,0,0,192,5,1,8,0,2227.560509925682,2227.560509925682,92.2398
80,0,0,8028,5,1,9,9,1979.153906601299,1979.1539255193773,7903.6775
80,0,0,4118,5,1,9,8,1979.153906601299,1979.1539461188881,3201.7241
80,0,0,5068,5,1,9,7,1979.153906601299,1979.1539067405117,4429.256
80,0,0,3928,5,1,9,6,1979.153906601299,1979.1540357771846,3835.6115
80,0,0,4860,5,1,9,5,1979.153906601299,1979.1541840984642,4252.0754
80,0,0,8796,5,1,9,4,1979.153906601299,1979.1539085065615,7297.7673
80,0,0,4258,5,1,9,3,1979.153906601299,1979.1539288424883,3319.0888
80,0,0,3948,5,1,9,2,1979.153906601299,1979.1539068972243,3433.6204
80,0,0,3236,5,1,9,1,1979.153906601299,1979.154285539743,2799.6253
80,0,0,3714,5,1,9,0,1979.153906601299,1979.153908682041,2484.8854
40,0,0,3998,5,1,9,9,1979.153906601299,1979.153906655076,2792.6401
40,0,0,2698,5,1,9,8,1979.153906601299,1979.1543114000071,2231.2747
40,0,0,3094,5,1,9,7,1979.153906601299,1979.1539475218005,2532.3171
40,0,0,2104,5,1,9,6,1979.153906601299,1979.1541954280092,1602.7712
40,0,0,2820,5,1,9,5,1979.153906601299,1979.1539133401745,1744.0393
40,0,0,1664,5,1,9,4,1979.153906601299,1979.1539724370298,992.3428
40,0,0,2004,5,1,9,3,1979.153906601299,1979.1544117500105,915.0462
40,0,0,1926,5,1,9,2,1979.153906601299,1979.153975452366,1134.6375
40,0,0,1836,5,1,9,1,1979.153906601299,1979.1541297516494,969.4905
40,0,0,2818,5,1,9,0,1979.153906601299,1979.1539098642745,1991.1784
20,0,0,836,5,1,9,9,1979.153906601299,1979.155305292593,359.0207
20,0,0,1236,5,1,9,8,1979.153906601299,1979.1540667446952,1173.3265
20,0,0,930,5,1,9,7,1979.153906601299,1979.153931814796,811.3518
20,0,0,1076,5,1,9,6,1979.153906601299,1979.1589584698418,637.924
20,0,0,1012,5,1,9,5,1979.153906601299,1979.1541350022444,378.2321
20,0,0,1092,5,1,9,4,1979.153906601299,1979.1575910113077,737.8155
20,0,0,1654,5,1,9,3,1979.153906601299,1979.1540314987685,1073.7492
20,0,0,1630,5,1,9,2,1979.153906601299,1979.1541963934446,963.1204
20,0,0,1252,5,1,9,1,1979.153906601299,1979.1539658542868,690.2812
20,0,0,928,5,1,9,0,1979.153906601299,1979.1552698089818,566.8704
10,0,0,1530,5,1,9,9,1979.153906601299,1979.1539081561643,1047.8203
10,0,0,702,5,1,9,8,1979.153906601299,1979.157679000887,288.7426
10,0,0,700,5,1,9,7,1979.153906601299,1979.154411156523,487.4453
10,0,0,1190,5,1,9,6,1979.153906601299,1979.1548510789912,700.9616
10,0,0,366,5,1,9,5,1979.153906601299,1979.158134194648,116.4452
10,0,0,530,5,1,9,4,1979.153906601299,1979.1561208304306,230.3504
10,0,0,1168,5,1,9,3,1979.153906601299,1979.153906655076,674.6809
10,0,0,678,5,1,9,2,1979.153906601299,1979.153918496662,576.8009
10,0,0,410,5,1,9,1,1979.153906601299,1979.164350473392,234.9665
10,0,0,590,5,1,9,0,1979.153906601299,1979.1541858415437,367.6138
5,0,0,336,5,1,9,9,1979.153906601299,1979.1540212255811,127.8195
5,0,0,266,5,1,9,8,1979.153906601299,1979.1543467711556,161.5813
5,0,0,266,5,1,9,7,1979.153906601299,1979.162646622477,79.1151
5,0,0,576,5,1,9,6,1979.153906601299,1979.1542315718584,279.8409
5,0,0,460,5,1,9,5,1979.153906601299,1979.153914941512,185.724
5,0,0,294,5,1,9,4,1979.153906601299,1979.1580937991469,89.9673
5,0,0,202,5,1,9,3,1979.153906601299,1979.2104448723185,42.1358
5,0,0,292,5,1,9,2,1979.153906601299,1979.195915264312,101.1559
5,0,0,266,5,1,9,1,1979.153906601299,1979.1557985292661,120.6399
5,0,0,222,5,1,9,0,1979.153906601299,1979.1617630436695,325.8194
80,0,0,3512,5,1,10,9,2326.619665432236,2326.6196765842783,3000.8694
80,0,0,5312,5,1,10,8,2326.619665432236,2326.619672672316,5777.1864
80,0,0,4360,5,1,10,7,2326.619665432236,2326.619665574364,4213.3376
80,0,0,3362,5,1,10,6,2326.619665432236,2326.6196765842783,3408.3895
80,0,0,3634,5,1,10,5,2326.619665432236,2326.619692338844,2898.9114
80,0,0,4876,5,1,10,4,2326.619665432236,2326.6196949240075,4350.1907
80,0,0,3606,5,1,10,3,2326.619665432236,2326.619667146959,3288.6428
80,0,0,6130,5,1,10,2,2326.619665432236,2326.6196931051813,5482.214
80,0,0,3374,5,1,10,1,2326.619665432236,2326.6201083442393,2916.8582
80,0,0,3386,5,1,10,0,2326.619665432236,2326.619666143616,2653.6439
40,0,0,2038,5,1,10,9,2326.619665432236,2326.619672302914,1667.162
40,0,0,1930,5,1,10,8,2326.619665432236,2326.6196862025804,2011.3112
40,0,0,2204,5,1,10,7,2326.619665432236,2326.619726037005,1662.3999
40,0,0,1700,5,1,10,6,2326.619665432236,2326.619675103439,1929.0354
40,0,0,2896,5,1,10,5,2326.619665432236,2326.6196668840716,2576.676
40,0,0,1502,5,1,10,4,2326.619665432236,2326.6214769100106,1193.6837
40,0,0,1846,5,1,10,3,2326.619665432236,2326.619785488774,1111.3259
40,0,0,1888,5,1,10,2,2326.619665432236,2326.6197401368286,1715.1075
40,0,0,4166,5,1,10,1,2326.619665432236,2326.619665692672,3518.9166
40,0,0,1500,5,1,10,0,2326.619665432236,2326.6212646104036,973.2462
20,0,0,2668,5,1,10,9,2326.619665432236,2326.619870093793,1905.7762
20,0,0,794,5,1,10,8,2326.619665432236,2326.620697483161,978.6756
20,0,0,1032,5,1,10,7,2326.619665432236,2326.619779494554,446.0505
20,0,0,1834,5,1,10,6,2326.619665432236,2326.6197756177776,1433.0086
20,0,0,1024,5,1,10,5,2326.619665432236,2326.6197108163465,661.5218
20,0,0,986,5,1,10,4,2326.619665432236,2326.6196765842783,708.6881
20,0,0,1476,5,1,10,3,2326.619665432236,2326.6196709529636,1188.1253
20,0,0,1482,5,1,10,2,2326.619665432236,2326.619666260856,1035.4334
20,0,0,1282,5,1,10,1,2326.619665432236,2326.621038140813,920.1702
20,0,0,1130,5,1,10,0,2326.619665432236,2326.620277543045,655.1846
10,0,0,726,5,1,10,9,2326.619665432236,2326.619666143616,368.1421
10,0,0,380,5,1,10,8,2326.619665432236,2326.638831438283,236.1847
10,0,0,716,5,1,10,7,2326.619665432236,2326.619694356817,347.1672
10,0,0,452,5,1,10,6,2326.619665432236,2326.6201628999274,516.6071
10,0,0,454,5,1,10,5,2326.619665432236,2326.6196747236336,220.1566
10,0,0,700,5,1,10,4,2326.619665432236,2326.6196829447067,342.2805
10,0,0,392,5,1,10,3,2326.619665432236,2326.619666553259,376.1147
10,0,0,524,5,1,10,2,2326.619665432236,2326.6198664634185,333.7519
10,0,0,528,5,1,10,1,2326.619665432236,2326.6210583727798,528.0266
10,0,0,428,5,1,10,0,2326.619665432236,2326.619699,235.8992
5,0,0,146,5,1,10,9,2326.619665432236,2326.6539505392648,72.5072
5,0,0,188,5,1,10,8,2326.619665432236,2326.638831438283,139.8875
5,0,0,192,5,1,10,7,2326.619665432236,2326.6212646104036,213.1617
5,0,0,392,5,1,10,6,2326.619665432236,2326.6205943019186,292.9112
5,0,0,218,5,1,10,5,2326.619665432236,2326.6211201763936,126.0671
5,0,0,336,5,1,10,4,2326.619665432236,2326.620381447682,178.0412
5,0,0,286,5,1,10,3,2326.619665432236,2326.629395838432,191.114
5,0,0,184,5,1,10,2,2326.619665432236,2326.6212646104036,75.7548
5,0,0,284,5,1,10,1,2326.619665432236,2326.623137627549,115.9485
5,0,0,340,5,1,10,0,2326.619665432236,2326.6198446305734,321.9164
80,0,0,7370,5,2,1,9,2305.658777161387,2305.6592776283555,447.928
80,0,0,7028,5,2,1,8,2305.658777161387,2305.658777161387,497.4428
80,0,0,9208,5,2,1,7,2305.658777161387,2305.6592776283555,596.2943
80,0,0,8728,5,2,1,6,2305.658777161387,2305.658777161387,479.3092
80,0,0,6540,5,2,1,5,2305.658777161387,2305.658777161387,339.312
80,0,0,3158,5,2,1,4,2305.658777161387,2305.6589328787063,166.5713
80,0,0,5988,5,2,1,3,2305.658777161387,2305.658777161387,333.9537
80,0,0,4322,5,2,1,2,2305.658777161387,2305.668777808003,240.9928
80,0,0,4332,5,2,1,1,2305.658777161387,2305.6618038078723,226.6454
80,0,0,8272,5,2,1,0,2305.658777161387,2305.658777161387,454.8343
40,0,0,3894,5,2,1,9,2305.658777161387,2305.658777161387,188.0752
40,0,0,2000,5,2,1,8,2305.658777161387,2305.6589328787063,118.2938
40,0,0,3156,5,2,1,7,2305.658777161387,2305.663879060533,143.8222
40,0,0,1486,5,2,1,6,2305.658777161387,2305.692718,117.4145
40,0,0,2460,5,2,1,5,2305.658777161387,2305.6589328787063,110.7846
40,0,0,1468,5,2,1,4,2305.658777161387,2305.692718,101.7194
40,0,0,3150,5,2,1,3,2305.658777161387,2305.6589328787063,193.6965
40,0,0,1834,5,2,1,2,2305.658777161387,2305.663879060533,99.6995
40,0,0,2860,5,2,1,1,2305.658777161387,2305.6876738698575,131.1969
40,0,0,2546,5,2,1,0,2305.658777161387,2305.663879060533,141.2991
20,0,0,722,5,2,1,9,2305.658777161387,2305.692718,50.7175
20,0,0,714,5,2,1,8,2305.658777161387,2305.692718,23.6804
20,0,0,720,5,2,1,7,2305.658777161387,2305.692718,35.0488
20,0,0,746,5,2,1,6,2305.658777161387,2305.692718,38.0019
20,0,0,710,5,2,1,5,2305.658777161387,2305.692718,54.8868
20,0,0,728,5,2,1,4,2305.658777161387,2305.692718,37.6068
20,0,0,724,5,2,1,3,2305.658777161387,2305.692718,35.3312
20,0,0,1414,5,2,1,2,2305.658777161387,2305.6864993198433,66.452
20,0,0,910,5,2,1,1,2305.658777161387,2305.6864993198433,42.4225
20,0,0,1068,5,2,1,0,2305.658777161387,2305.6864993198433,42.7053
10,0,0,348,5,2,1,9,2305.658777161387,2305.692718,25.6747
10,0,0,350,5,2,1,8,2305.658777161387,2305.692718,17.4487
10,0,0,854,5,2,1,7,2305.658777161387,2305.6689027257653,63.3385
10,0,0,332,5,2,1,6,2305.658777161387,2305.692718,15.3426
10,0,0,342,5,2,1,5,2305.658777161387,2305.692718,19.0036
10,0,0,1138,5,2,1,4,2305.658777161387,2305.6589328787063,65.0612
10,0,0,386,5,2,1,3,2305.658777161387,2305.692718,17.2018
10,0,0,328,5,2,1,2,2305.658777161387,2305.692718,26.7144
10,0,0,540,5,2,1,1,2305.658777161387,2305.691252,36.765
10,0,0,336,5,2,1,0,2305.658777161387,2305.692718,16.795
5,0,0,302,5,2,1,9,2305.658777161387,2305.6589328787063,8.9097
5,0,0,142,5,2,1,8,2305.658777161387,2305.692718,8.6847
5,0,0,132,5,2,1,7,2305.658777161387,2305.692718,5.5466
5,0,0,140,5,2,1,6,2305.658777161387,2305.692718,9.6036
5,0,0,148,5,2,1,5,2305.658777161387,2305.692718,6.8841
5,0,0,150,5,2,1,4,2305.658777161387,2305.692718,8.424
5,0,0,134,5,2,1,3,2305.658777161387,2305.692718,2.8878
5,0,0,154,5,2,1,2,2305.658777161387,2305.692718,6.7715
5,0,0,272,5,2,1,1,2305.658777161387,2305.6662094062076,12.3813
5,0,0,182,5,2,1,0,2305.658777161387,2305.692718,9.2485
80,0,0,5818,5,2,2,9,2987.932127369947,2987.933104232282,329.1692
80,0,0,5562,5,2,2,8,2987.932127369947,2987.934873836892,272.2589
80,0,0,7698,5,2,2,7,2987.932127369947,2987.937315766481,349.0132
80,0,0,5942,5,2,2,6,2987.932127369947,2987.935521196171,276.1764
80,0,0,9798,5,2,2,5,2987.932127369947,2987.932974664647,480.6341
80,0,0,6272,5,2,2,4,2987.932127369947,2987.934873836892,271.6532
80,0,0,4912,5,2,2,3,2987.932127369947,2987.937315766481,236.6259
80,0,0,7424,5,2,2,2,2987.932127369947,2987.932127369947,338.4382
80,0,0,6966,5,2,2,1,2987.932127369947,2987.934873836892,317.2676
80,0,0,8824,5,2,2,0,2987.932127369947,2987.932974664647,411.4788
40,0,0,3306,5,2,2,9,2987.932127369947,2987.9531491760927,109.0679
40,0,0,3104,5,2,2,8,2987.932127369947,2988.038424385046,102.1976
40,0,0,3520,5,2,2,7,2987.932127369947,2987.991455997422,139.4447
40,0,0,3262,5,2,2,6,2987.932127369947,2987.9362607371195,125.5114
40,0,0,4212,5,2,2,5,2987.932127369947,2987.937315766481,201.0833
40,0,0,5262,5,2,2,4,2987.932127369947,2987.9347096130277,206.4409
40,0,0,1854,5,2,2,3,2987.932127369947,2988.052964248801,59.0036
40,0,0,3250,5,2,2,2,2987.932127369947,2987.9673402678245,135.6745
40,0,0,2322,5,2,2,1,2987.932127369947,2987.997268536511,111.9782
40,0,0,6596,5,2,2,0,2987.932127369947,2987.937330212315,274.6286
20,0,0,3122,5,2,2,9,2987.932127369947,2987.974106136876,111.1539
20,0,0,3534,5,2,2,8,2987.932127369947,2987.990021812305,138.8142
20,0,0,2152,5,2,2,7,2987.932127369947,2987.9321698274834,94.2557
20,0,0,1244,5,2,2,6,2987.932127369947,2987.938718234318,49.8754
20,0,0,2104,5,2,2,5,2987.932127369947,2987.993984343351,92.5727
20,0,0,1218,5,2,2,4,2987.932127369947,2987.9583356129324,42.8766
20,0,0,932,5,2,2,3,2987.932127369947,2987.9636544979385,33.5767
20,0,0,1164,5,2,2,2,2987.932127369947,2989.043118817037,37.0637
20,0,0,2806,5,2,2,1,2987.932127369947,2987.9747885995585,117.0714
20,0,0,2754,5,2,2,0,2987.932127369947,2987.939509644835,111.7181
10,0,0,966,5,2,2,9,2987.932127369947,2988.0048739590025,66.4321
10,0,0,614,5,2,2,8,2987.932127369947,2988.5242015366775,32.2471
10,0,0,896,5,2,2,7,2987.932127369947,2987.9880278776127,45.1181
10,0,0,1110,5,2,2,6,2987.932127369947,2988.2257879451654,49.4265
10,0,0,828,5,2,2,5,2987.932127369947,2989.32034,32.7941
10,0,0,764,5,2,2,4,2987.932127369947,2988.0010893512526,34.6578
10,0,0,942,5,2,2,3,2987.932127369947,2987.9941878037253,28.222
10,0,0,1654,5,2,2,2,2987.932127369947,2987.9347096130277,77.1151
10,0,0,714,5,2,2,1,2987.932127369947,2988.126052649322,44.8701
10,0,0,570,5,2,2,0,2987.932127369947,2989.5216797040084,27.825
5,0,0,380,5,2,2,9,2987.932127369947,2988.036500745504,11.2932
5,0,0,636,5,2,2,8,2987.932127369947,2994.2776134814694,23.1914
5,0,0,388,5,2,2,7,2987.932127369947,2989.0896552873755,11.841
5,0,0,304,5,2,2,6,2987.932127369947,2993.653507343265,8.1191
5,0,0,502,5,2,2,5,2987.932127369947,2987.977254588282,13.9754
5,0,0,576,5,2,2,4,2987.932127369947,2988.0794462646045,21.9962
5,0,0,174,5,2,2,3,2987.932127369947,2992.2380052394356,12.8211
5,0,0,174,5,2,2,2,2987.932127369947,3003.4077691503894,3.3085
5,0,0,326,5,2,2,1,2987.932127369947,2990.8325554256344,19.3557
5,0,0,380,5,2,2,0,2987.932127369947,2989.0358512513476,12.7742
80,0,0,4045,5,2,3,9,1537.8851992101036,1537.8842405549003,167.2551
80,0,0,4489,5,2,3,8,1537.8851992101036,1537.8840605366236,174.9623
80,0,0,3463,5,2,3,7,1537.8851992101036,1537.8850323283973,125.8717
80,0,0,3545,5,2,3,6,1537.8851992101036,1537.8840605366236,167.3703
80,0,0,4105,5,2,3,5,1537.8851992101036,1537.885261266577,141.921
80,0,0,5745,5,2,3,4,1537.8851992101036,1537.885348919921,243.8044
