GenerationNumberTermination,X,Y,TotalIterations,Stations,Drones,MTSPIteration,GeneticIteration,BestDistance,Genetic,TimeTaken
50,0,0,1814,5,1,7,4,1205.071390417027,1205.0714200688778,3408.7759
50,0,0,1844,5,1,7,3,1205.071390417027,1205.071396863665,2592.9842
50,0,0,1774,5,1,7,2,1205.071390417027,1205.0731626108884,3115.3226
50,0,0,1802,5,1,7,1,1205.071390417027,1205.0714793794575,3302.4588
50,0,0,1938,5,1,7,0,1205.071390417027,1205.0714106112937,3326.7004
800,0,0,30080,5,1,8,9,2227.560509925682,2227.560509925682,183500.4865
800,0,0,30020,5,1,8,8,2227.560509925682,2227.560509925682,192184.3413
800,0,0,29936,5,1,8,7,2227.560509925682,2227.560509925682,195627.9665
800,0,0,29948,5,1,8,6,2227.560509925682,2227.560509925682,189734.1729
800,0,0,30012,5,1,8,5,2227.560509925682,2227.560509925682,191051.3318
800,0,0,29952,5,1,8,4,2227.560509925682,2227.560509925682,191958.3584
800,0,0,29768,5,1,8,3,2227.560509925682,2227.560509925682,202194.5309
800,0,0,29968,5,1,8,2,2227.560509925682,2227.560509925682,202237.372
800,0,0,30164,5,1,8,1,2227.560509925682,2227.560509925682,208430.3859
800,0,0,29978,5,1,8,0,2227.560509925682,2227.560509925682,190309.6117
400,0,0,14902,5,1,8,9,2227.560509925682,2227.560509925682,98204.4059
400,0,0,14776,5,1,8,8,2227.560509925682,2227.560509925682,93961.6176
400,0,0,14814,5,1,8,7,2227.560509925682,2227.560509925682,100378.3907
400,0,0,14988,5,1,8,6,2227.560509925682,2227.560509925682,90648.5986
400,0,0,14924,5,1,8,5,2227.560509925682,2227.560509925682,98071.2409
400,0,0,14920,5,1,8,4,2227.560509925682,2227.560509925682,106550.0558
400,0,0,14998,5,1,8,3,2227.560509925682,2227.560509925682,102710.2586
400,0,0,14908,5,1,8,2,2227.560509925682,2227.560509925682,89129.1096
400,0,0,14960,5,1,8,1,2227.560509925682,2227.560509925682,96330.6071
400,0,0,14980,5,1,8,0,2227.560509925682,2227.560509925682,90790.8432
200,0,0,7406,5,1,8,9,2227.560509925682,2227.560509925682,37100.0163
200,0,0,7424,5,1,8,8,2227.560509925682,2227.560509925682,35254.9159
200,0,0,7474,5,1,8,7,2227.560509925682,2227.560509925682,32002.8355
200,0,0,7454,5,1,8,6,2227.560509925682,2227.560509925682,31649.4376
200,0,0,7522,5,1,8,5,2227.560509925682,2227.560509925682,27393.5583
200,0,0,7418,5,1,8,4,2227.560509925682,2227.560509925682,22725.352
200,0,0,7560,5,1,8,3,2227.560509925682,2227.560509925682,22880.9019
200,0,0,7442,5,1,8,2,2227.560509925682,2227.560509925682,21882.0543
200,0,0,7382,5,1,8,1,2227.560509925682,2227.560509925682,20651.7654
200,0,0,7490,5,1,8,0,2227.560509925682,2227.560509925682,20681.9432
100,0,0,3734,5,1,8,9,2227.560509925682,2227.560509925682,7873.1516
100,0,0,3674,5,1,8,8,2227.560509925682,2227.560509925682,7808.4174
100,0,0,3646,5,1,8,7,2227.560509925682,2227.560509925682,7913.9562
100,0,0,3682,5,1,8,6,2227.560509925682,2227.560509925682,6867.5317
100,0,0,3602,5,1,8,5,2227.560509925682,2227.560509925682,7597.6782
100,0,0,3654,5,1,8,4,2227.560509925682,2227.560509925682,7165.1825
100,0,0,3688,5,1,8,3,2227.560509925682,2227.560509925682,7026.4355
100,0,0,3710,5,1,8,2,2227.560509925682,2227.560509925682,5537.7099
100,0,0,3656,5,1,8,1,2227.560509925682,2227.560509925682,6236.4445
100,0,0,3692,5,1,8,0,2227.560509925682,2227.560509925682,6549.3737
50,0,0,1828,5,1,8,9,2227.560509925682,2227.560509925682,2253.9856
50,0,0,1848,5,1,8,8,2227.560509925682,2227.560509925682,2683.0834
50,0,0,1796,5,1,8,7,2227.560509925682,2227.560509925682,2543.6192
50,0,0,1846,5,1,8,6,2227.560509925682,2227.560509925682,3634.1469
50,0,0,1878,5,1,8,5,2227.560509925682,2227.560509925682,2879.3262
50,0,0,1814,5,1,8,4,2227.560509925682,2227.560509925682,2348.0426
50,0,0,1830,5,1,8,3,2227.560509925682,2227.560509925682,3014.1947
50,0,0,1822,5,1,8,2,2227.560509925682,2227.560509925682,2880.731
50,0,0,1894,5,1,8,1,2227.560509925682,2227.560509925682,2063.4151
50,0,0,1920,5,1,8,0,2227.560509925682,2227.560509925682,2379.429
800,0,0,30008,5,1,9,9,1979.153906601299,1979.153912278425,190395.4365
800,0,0,29714,5,1,9,8,1979.153906601299,1979.1539085065615,190534.8338
800,0,0,29916,5,1,9,7,1979.153906601299,1979.1539072773526,189495.0583
800,0,0,30194,5,1,9,6,1979.153906601299,1979.153912447178,204086.4162
800,0,0,30138,5,1,9,5,1979.153906601299,1979.1539068972245,199219.9029
800,0,0,29908,5,1,9,4,1979.153906601299,1979.1539068972245,193606.5681
800,0,0,30066,5,1,9,3,1979.153906601299,1979.1539115353712,204570.4054
800,0,0,29948,5,1,9,2,1979.153906601299,1979.1539237799307,138264.3235
800,0,0,30010,5,1,9,1,1979.153906601299,1979.1539953953554,177779.9459
800,0,0,29768,5,1,9,0,1979.153906601299,1979.1539067405115,189676.9979
400,0,0,14944,5,1,9,9,1979.153906601299,1979.1539086118903,72906.4361
400,0,0,14868,5,1,9,8,1979.153906601299,1979.1539629596411,95417.6581
400,0,0,14950,5,1,9,7,1979.153906601299,1979.1539066354082,96743.4245
400,0,0,14836,5,1,9,6,1979.153906601299,1979.153906655076,85669.2674
400,0,0,14990,5,1,9,5,1979.153906601299,1979.1539323791355,99065.7593
400,0,0,14938,5,1,9,4,1979.153906601299,1979.1539084358124,93425.8608
400,0,0,15000,5,1,9,3,1979.153906601299,1979.1539085065615,103657.9013
400,0,0,14976,5,1,9,2,1979.153906601299,1979.1539066012992,88489.7655
400,0,0,15114,5,1,9,1,1979.153906601299,1979.153918052364,88895.6058
400,0,0,15110,5,1,9,0,1979.153906601299,1979.1539252288455,67538.3657
200,0,0,7396,5,1,9,9,1979.153906601299,1979.1539117494597,27310.881
200,0,0,7522,5,1,9,8,1979.153906601299,1979.1539131981988,28531.9147
200,0,0,7428,5,1,9,7,1979.153906601299,1979.1539084358124,21562.3331
200,0,0,7452,5,1,9,6,1979.153906601299,1979.1539173499616,23015.8137
200,0,0,7572,5,1,9,5,1979.153906601299,1979.1539072782493,19271.5951
200,0,0,7494,5,1,9,4,1979.153906601299,1979.153908818661,19909.1568
200,0,0,7372,5,1,9,3,1979.153906601299,1979.1539130674184,16416.6679
200,0,0,7516,5,1,9,2,1979.153906601299,1979.1539081561643,16811.4641
200,0,0,7382,5,1,9,1,1979.153906601299,1979.153909563927,13146.3691
200,0,0,7510,5,1,9,0,1979.153906601299,1979.1539103612488,14729.1422
100,0,0,3748,5,1,9,9,1979.153906601299,1979.1539084358124,5032.3198
100,0,0,3656,5,1,9,8,1979.153906601299,1979.1539434186363,6901.732
100,0,0,3752,5,1,9,7,1979.153906601299,1979.1539173946767,6079.4585
100,0,0,3720,5,1,9,6,1979.153906601299,1979.1539086118903,5847.3842
100,0,0,3766,5,1,9,5,1979.153906601299,1979.153914941512,4526.5156
100,0,0,3748,5,1,9,4,1979.153906601299,1979.1542075859998,5826.6586
100,0,0,3664,5,1,9,3,1979.153906601299,1979.153909563927,5109.0025
100,0,0,3692,5,1,9,2,1979.153906601299,1979.1539434186363,4557.5066
100,0,0,3770,5,1,9,1,1979.153906601299,1979.1542268970882,5188.7104
100,0,0,3720,5,1,9,0,1979.153906601299,1979.1539602481553,5341.7618
50,0,0,1788,5,1,9,9,1979.153906601299,1979.1539809462597,2212.2986
50,0,0,1834,5,1,9,8,1979.153906601299,1979.1539068972245,2399.8488
50,0,0,1812,5,1,9,7,1979.153906601299,1979.1539724370298,2598.7958
50,0,0,1848,5,1,9,6,1979.153906601299,1979.154714209647,2457.5881
50,0,0,1848,5,1,9,5,1979.153906601299,1979.1539072782493,1858.6414
50,0,0,1858,5,1,9,4,1979.153906601299,1979.1539510811895,1977.6069
50,0,0,1860,5,1,9,3,1979.153906601299,1979.1539114952063,2702.4063
50,0,0,1872,5,1,9,2,1979.153906601299,1979.1659652975793,1348.2066
50,0,0,1834,5,1,9,1,1979.153906601299,1979.1541769500507,2386.6296
50,0,0,1872,5,1,9,0,1979.153906601299,1979.1542484535712,1954.435
800,0,0,30030,5,1,10,9,2326.619665432236,2326.6196654322366,198236.2532
800,0,0,30086,5,1,10,8,2326.619665432236,2326.619665595273,187649.0808
800,0,0,30010,5,1,10,7,2326.619665432236,2326.619666,182376.9409
800,0,0,30060,5,1,10,6,2326.619665432236,2326.619665865045,188970.3784
800,0,0,29952,5,1,10,5,2326.619665432236,2326.619665610125,187332.5656
800,0,0,30034,5,1,10,4,2326.619665432236,2326.619665456902,196941.9424
800,0,0,29892,5,1,10,3,2326.619665432236,2326.619669964365,193396.1585
800,0,0,30064,5,1,10,2,2326.619665432236,2326.6196698763283,204487.9241
800,0,0,30154,5,1,10,1,2326.619665432236,2326.6196748810235,198878.5215
800,0,0,29972,5,1,10,0,2326.619665432236,2326.6196667485997,206170.6753
400,0,0,14926,5,1,10,9,2326.619665432236,2326.619669964365,102666.7779
400,0,0,14824,5,1,10,8,2326.619665432236,2326.619666094039,105058.2936
400,0,0,14760,5,1,10,7,2326.619665432236,2326.619666958965,103152.1583
400,0,0,15018,5,1,10,6,2326.619665432236,2326.619665574364,99303.9904
400,0,0,14840,5,1,10,5,2326.619665432236,2326.6196765842783,93067.3109
400,0,0,14952,5,1,10,4,2326.619665432236,2326.619672672316,109947.6831
400,0,0,15032,5,1,10,3,2326.619665432236,2326.619667,90267.8141
400,0,0,14916,5,1,10,2,2326.619665432236,2326.6196660087962,90291.8221
400,0,0,14928,5,1,10,1,2326.619665432236,2326.6196748810235,97438.6491
400,0,0,14992,5,1,10,0,2326.619665432236,2326.619666260856,102274.2796
200,0,0,7482,5,1,10,9,2326.619665432236,2326.6196671578546,56290.6399
200,0,0,7506,5,1,10,8,2326.619665432236,2326.619687131218,61330.0645
200,0,0,7414,5,1,10,7,2326.619665432236,2326.619666094039,46439.1253
200,0,0,7456,5,1,10,6,2326.619665432236,2326.6197708949794,48603.6159
200,0,0,7452,5,1,10,5,2326.619665432236,2326.6196729899743,49216.1717
200,0,0,7494,5,1,10,4,2326.619665432236,2326.6196751255306,44016.6908
200,0,0,7544,5,1,10,3,2326.619665432236,2326.6197836965316,47147.358
200,0,0,7444,5,1,10,2,2326.619665432236,2326.619667146959,58067.4656
200,0,0,7338,5,1,10,1,2326.619665432236,2326.6196708506245,46114.5284
200,0,0,7470,5,1,10,0,2326.619665432236,2326.619666104806,53091.6827
100,0,0,3744,5,1,10,9,2326.619665432236,2326.6196969254815,24051.7093
100,0,0,3720,5,1,10,8,2326.619665432236,2326.6196668840716,29951.185
100,0,0,3750,5,1,10,7,2326.619665432236,2326.6196800853213,24124.8887
100,0,0,3698,5,1,10,6,2326.619665432236,2326.6196683719277,21529.6205
100,0,0,3740,5,1,10,5,2326.619665432236,2326.6196663031315,20464.5737
100,0,0,3732,5,1,10,4,2326.619665432236,2326.619672672316,17393.8286
100,0,0,3762,5,1,10,3,2326.619665432236,2326.6196686239396,17477.6818
100,0,0,3686,5,1,10,2,2326.619665432236,2326.621013785468,21448.1078
100,0,0,3702,5,1,10,1,2326.619665432236,2326.6205629587676,19180.2139
100,0,0,3738,5,1,10,0,2326.619665432236,2326.6197578336514,14729.4608
50,0,0,1836,5,1,10,9,2326.619665432236,2326.619715641301,9900.7741
50,0,0,1830,5,1,10,8,2326.619665432236,2326.6197425416103,9324.0421
50,0,0,1876,5,1,10,7,2326.619665432236,2326.6196846388375,7649.4565
50,0,0,1870,5,1,10,6,2326.619665432236,2326.6202640404586,9041.6583
50,0,0,1818,5,1,10,5,2326.619665432236,2326.6197078622663,7186.9658
50,0,0,1840,5,1,10,4,2326.619665432236,2326.619667415469,6333.9872
50,0,0,1832,5,1,10,3,2326.619665432236,2326.6205943019186,7194.9823
50,0,0,1786,5,1,10,2,2326.619665432236,2326.6197011084832,5850.6206
50,0,0,1844,5,1,10,1,2326.619665432236,2326.6197537499065,6919.965
50,0,0,1890,5,1,10,0,2326.619665432236,2326.619673039844,10239.5094
800,0,0,30052,5,2,1,9,2305.658777161387,2305.658777161387,10959.343
800,0,0,30114,5,2,1,8,2305.658777161387,2305.658777161387,10620.0789
800,0,0,30060,5,2,1,7,2305.658777161387,2305.658777161387,9610.8126
800,0,0,29984,5,2,1,6,2305.658777161387,2305.6592776283555,8189.6025
800,0,0,29824,5,2,1,5,2305.658777161387,2305.658777161387,6823.4559
800,0,0,30036,5,2,1,4,2305.658777161387,2305.658777161387,6654.9837
800,0,0,30006,5,2,1,3,2305.658777161387,2305.658777161387,6672.7237
800,0,0,29854,5,2,1,2,2305.658777161387,2305.658777161387,5638.3766
800,0,0,29910,5,2,1,1,2305.658777161387,2305.658777161387,5565.1208
800,0,0,29872,5,2,1,0,2305.658777161387,2305.658777161387,4413.7781
400,0,0,14740,5,2,1,9,2305.658777161387,2305.6599624581017,2012.2764
400,0,0,14970,5,2,1,8,2305.658777161387,2305.658777161387,2118.0207
400,0,0,14820,5,2,1,7,2305.658777161387,2305.658777161387,2145.9439
400,0,0,15130,5,2,1,6,2305.658777161387,2305.660137777043,2003.3001
400,0,0,15008,5,2,1,5,2305.658777161387,2305.658777161387,1694.6432
400,0,0,15046,5,2,1,4,2305.658777161387,2305.658777161387,1962.5062
400,0,0,14958,5,2,1,3,2305.658777161387,2305.658777161387,1723.4279
400,0,0,14894,5,2,1,2,2305.658777161387,2305.658777161387,1895.9577
400,0,0,15032,5,2,1,1,2305.658777161387,2305.658777161387,1609.3478
400,0,0,15050,5,2,1,0,2305.658777161387,2305.6592776283555,1676.1067
200,0,0,7334,5,2,1,9,2305.658777161387,2305.660137777043,752.8164
200,0,0,7544,5,2,1,8,2305.658777161387,2305.6589328787063,777.7327
200,0,0,7450,5,2,1,7,2305.658777161387,2305.6618038078723,813.6352
200,0,0,7466,5,2,1,6,2305.658777161387,2305.6589328787063,764.2518
200,0,0,7438,5,2,1,5,2305.658777161387,2305.6599624581017,692.5154
200,0,0,7548,5,2,1,4,2305.658777161387,2305.658777161387,692.066
200,0,0,7426,5,2,1,3,2305.658777161387,2305.6592776283555,796.0824
200,0,0,7348,5,2,1,2,2305.658777161387,2305.6592776283555,736.4594
200,0,0,7400,5,2,1,1,2305.658777161387,2305.6589328787063,806.4734
200,0,0,7492,5,2,1,0,2305.658777161387,2305.658777161387,747.1584
100,0,0,3744,5,2,1,9,2305.658777161387,2305.663879060533,362.8783
100,0,0,3650,5,2,1,8,2305.658777161387,2305.6637922038826,287.0339
100,0,0,3742,5,2,1,7,2305.658777161387,2305.658777161387,425.2022
100,0,0,3630,5,2,1,6,2305.658777161387,2305.6589328787063,316.3682
100,0,0,3682,5,2,1,5,2305.658777161387,2305.663879060533,378.2364
100,0,0,3762,5,2,1,4,2305.658777161387,2305.668041531533,335.1336
100,0,0,3678,5,2,1,3,2305.658777161387,2305.6589328787063,345.1711
100,0,0,3664,5,2,1,2,2305.658777161387,2305.6589328787063,363.4538
100,0,0,3734,5,2,1,1,2305.658777161387,2305.6653583963753,322.8448
100,0,0,3740,5,2,1,0,2305.658777161387,2305.663879060533,280.6216
50,0,0,1858,5,2,1,9,2305.658777161387,2305.6841873900207,196.5755
50,0,0,1834,5,2,1,8,2305.658777161387,2305.692718,199.3041
50,0,0,1796,5,2,1,7,2305.658777161387,2305.6797326269952,198.6409
50,0,0,1888,5,2,1,6,2305.658777161387,2305.6589328787063,140.597
50,0,0,1828,5,2,1,5,2305.658777161387,2305.663879060533,159.3473
50,0,0,1836,5,2,1,4,2305.658777161387,2305.663879060533,203.8063
50,0,0,1832,5,2,1,3,2305.658777161387,2305.685321417279,169.2649
50,0,0,1792,5,2,1,2,2305.658777161387,2305.6807208672235,156.5098
50,0,0,1830,5,2,1,1,2305.658777161387,2305.6589328787063,144.0101
50,0,0,1894,5,2,1,0,2305.658777161387,2305.668041531533,170.8127
800,0,0,29796,5,2,2,9,2987.932127369947,2987.932127369947,8651.8402
800,0,0,30026,5,2,2,8,2987.932127369947,2987.9321698274834,7806.185
800,0,0,29978,5,2,2,7,2987.932127369947,2987.9321698274834,7487.2298
800,0,0,29868,5,2,2,6,2987.932127369947,2987.932127369947,5681.3648
800,0,0,29844,5,2,2,5,2987.932127369947,2987.932127369947,5860.674
800,0,0,30040,5,2,2,4,2987.932127369947,2987.932974664647,4914.6484
800,0,0,29894,5,2,2,3,2987.932127369947,2987.932127369947,4912.1518
800,0,0,29868,5,2,2,2,2987.932127369947,2987.932127369947,4416.743
800,0,0,30064,5,2,2,1,2987.932127369947,2987.932127369947,4029.2647
800,0,0,29950,5,2,2,0,2987.932127369947,2987.9321698274834,4052.7734
400,0,0,14982,5,2,2,9,2987.932127369947,2987.932974664647,1843.8422
400,0,0,15054,5,2,2,8,2987.932127369947,2987.9347096130277,1874.771
400,0,0,14964,5,2,2,7,2987.932127369947,2987.9367990420333,1810.1667
400,0,0,15030,5,2,2,6,2987.932127369947,2987.9362607371195,1882.9957
400,0,0,15108,5,2,2,5,2987.932127369947,2987.9370656248666,1741.382
400,0,0,14934,5,2,2,4,2987.932127369947,2987.932127369947,1579.9367
400,0,0,15028,5,2,2,3,2987.932127369947,2987.9351211249264,1668.1526
400,0,0,14934,5,2,2,2,2987.932127369947,2987.932974664647,1487.8441
400,0,0,14952,5,2,2,1,2987.932127369947,2987.9370656248666,1453.0955
400,0,0,14852,5,2,2,0,2987.932127369947,2987.9347096130277,1294.4305
200,0,0,7514,5,2,2,9,2987.932127369947,2987.932127369947,788.1491
200,0,0,7448,5,2,2,8,2987.932127369947,2987.933104232282,741.0263
200,0,0,7392,5,2,2,7,2987.932127369947,2987.9382904484937,596.2925
200,0,0,7524,5,2,2,6,2987.932127369947,2987.935521196171,695.4885
200,0,0,7486,5,2,2,5,2987.932127369947,2987.9367990420333,607.7128
200,0,0,7410,5,2,2,4,2987.932127369947,2987.944172940534,646.3363
200,0,0,7466,5,2,2,3,2987.932127369947,2987.932127369947,642.2857
200,0,0,7474,5,2,2,2,2987.932127369947,2987.9362607371195,657.1517
200,0,0,7454,5,2,2,1,2987.932127369947,2987.9347096130277,550.4974
200,0,0,7432,5,2,2,0,2987.932127369947,2987.932127369947,548.5742
100,0,0,3690,5,2,2,9,2987.932127369947,2987.934873836892,305.5623
100,0,0,3706,5,2,2,8,2987.932127369947,2987.9472200059017,303.2495
100,0,0,3740,5,2,2,7,2987.932127369947,2987.9351211249264,320.4556
100,0,0,3654,5,2,2,6,2987.932127369947,2987.932974664647,285.4163
100,0,0,3696,5,2,2,5,2987.932127369947,2987.9370656248666,198.8195
100,0,0,3730,5,2,2,4,2987.932127369947,2987.979996036205,318.9728
100,0,0,3712,5,2,2,3,2987.932127369947,2987.997236706883,278.1335
100,0,0,3686,5,2,2,2,2987.932127369947,2987.9321698274834,192.7425
100,0,0,3726,5,2,2,1,2987.932127369947,2987.9731894501992,262.8946
100,0,0,3766,5,2,2,0,2987.932127369947,2987.9382904484937,302.4428
50,0,0,1820,5,2,2,9,2987.932127369947,2987.9680229424334,154.3017
50,0,0,1862,5,2,2,8,2987.932127369947,2988.2083027732237,128.4862
50,0,0,1830,5,2,2,7,2987.932127369947,2987.935521196171,153.6871
50,0,0,1864,5,2,2,6,2987.932127369947,2988.2191851926095,160.9719
50,0,0,1830,5,2,2,5,2987.932127369947,2987.9382904484937,114.0384
50,0,0,1810,5,2,2,4,2987.932127369947,2988.0768935647393,107.1392
50,0,0,1854,5,2,2,3,2987.932127369947,2987.9410045571826,107.1642
50,0,0,1878,5,2,2,2,2987.932127369947,2988.4247117195246,142.0282
50,0,0,1818,5,2,2,1,2987.932127369947,2987.938718234318,157.2609
50,0,0,1842,5,2,2,0,2987.932127369947,2987.9471070497657,146.681
800,0,0,29931,5,2,3,9,1537.8851992101036,1537.885261266577,2833.7598
800,0,0,30017,5,2,3,8,1537.8851992101036,1537.885261266577,2615.0283
800,0,0,30125,5,2,3,7,1537.8851992101036,1537.885261266577,2407.3088
800,0,0,29989,5,2,3,6,1537.8851992101036,1537.885261266577,2248.8577
800,0,0,30033,5,2,3,5,1537.8851992101036,1537.8840605366236,2134.4891
800,0,0,30169,5,2,3,4,1537.8851992101036,1537.885261266577,2064.7683
800,0,0,30033,5,2,3,3,1537.8851992101036,1537.885261266577,1977.3673
800,0,0,29671,5,2,3,2,1537.8851992101036,1537.885261266577,1922.3168
800,0,0,29987,5,2,3,1,1537.8851992101036,1537.8840605366236,1779.3712
800,0,0,29857,5,2,3,0,1537.8851992101036,1537.8840605366236,1715.2056
400,0,0,15095,5,2,3,9,1537.8851992101036,1537.8840605366236,820.7701
400,0,0,15025,5,2,3,8,1537.8851992101036,1537.8842405549003,724.9659
400,0,0,15119,5,2,3,7,1537.8851992101036,1537.8840605366236,849.038
400,0,0,15037,5,2,3,6,1537.8851992101036,1537.885261266577,727.1706
400,0,0,14983,5,2,3,5,1537.8851992101036,1537.8851992101036,704.0631
400,0,0,14935,5,2,3,4,1537.8851992101036,1537.8840605366236,709.4341
400,0,0,15013,5,2,3,3,1537.8851992101036,1537.885261266577,750.2193
400,0,0,14895,5,2,3,2,1537.8851992101036,1537.8840605366236,618.7355
400,0,0,14897,5,2,3,1,1537.8851992101036,1537.8840605366236,640.6279
400,0,0,15085,5,2,3,0,1537.8851992101036,1537.8851992101036,704.3505
200,0,0,7399,5,2,3,9,1537.8851992101036,1537.885261266577,360.3632
200,0,0,7633,5,2,3,8,1537.8851992101036,1537.885261266577,324.7233
200,0,0,7533,5,2,3,7,1537.8851992101036,1537.885348919921,270.3893
200,0,0,7415,5,2,3,6,1537.8851992101036,1537.885261266577,315.9527
200,0,0,7517,5,2,3,5,1537.8851992101036,1537.8844915336254,340.959
200,0,0,7465,5,2,3,4,1537.8851992101036,1537.8840605366236,296.0423
200,0,0,7459,5,2,3,3,1537.8851992101036,1537.8842405549003,317.4756
200,0,0,7461,5,2,3,2,1537.8851992101036,1537.8851992101036,266.5279
200,0,0,7435,5,2,3,1,1537.8851992101036,1537.8854298328886,281.7276
200,0,0,7367,5,2,3,0,1537.8851992101036,1537.8840605366236,304.1277
100,0,0,3721,5,2,3,9,1537.8851992101036,1537.885348919921,134.0136
100,0,0,3725,5,2,3,8,1537.8851992101036,1537.8842405549003,149.02
100,0,0,3647,5,2,3,7,1537.8851992101036,1537.8854298328886,135.6121
100,0,0,3723,5,2,3,6,1537.8851992101036,1537.885261266577,117.5855
100,0,0,3739,5,2,3,5,1537.8851992101036,1537.8842405549003,135.9067
100,0,0,3779,5,2,3,4,1537.8851992101036,1537.885348919921,118.0766
100,0,0,3773,5,2,3,3,1537.8851992101036,1537.885261266577,115.9809
100,0,0,3643,5,2,3,2,1537.8851992101036,1537.8854298328886,129.0689
100,0,0,3723,5,2,3,1,1537.8851992101036,1537.885261266577,153.3973
100,0,0,3741,5,2,3,0,1537.8851992101036,1537.885348919921,140.754
50,0,0,1825,5,2,3,9,1537.8851992101036,1537.8854298328886,87.839
50,0,0,1791,5,2,3,8,1537.8851992101036,1537.8844915336254,42.5947
50,0,0,1867,5,2,3,7,1537.8851992101036,1537.8854298328886,91.3902
50,0,0,1857,5,2,3,6,1537.8851992101036,1537.8854298328886,104.9256
50,0,0,1803,5,2,3,5,1537.8851992101036,1537.8854298328886,68.89
